timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
22,31.636091,31.636091,51.530552,-2.600326,51.527823267895705,-2.6093419651452336,693.5799065528142
23,31.94491,31.94491,51.530552,-2.600326,51.52770236800091,-2.609760291197333,725.4841821312237
24,31.679688,31.679688,51.530552,-2.600326,51.5275832983915,-2.6101757575654805,757.1221566275854
25,31.26488,31.26488,51.530544,-2.600333,51.527463623846046,-2.6105841625291757,787.5271584795244
26,31.468096,31.468096,51.530544,-2.600333,51.527343708745924,-2.6109956266515444,818.9579158658152
27,32.01776,32.01776,51.530544,-2.600333,51.52722559328857,-2.6114171523731406,850.9291567969494
28,31.823977,31.823977,51.530544,-2.600333,51.52711041254958,-2.6118377145861653,882.699933624209
29,31.779,31.779,51.530544,-2.600333,51.52699568207428,-2.6122578844580913,914.4259043849828
30,31.924093,31.924093,51.530544,-2.600333,51.526880122350406,-2.6126797558406207,946.2990521062075
31,31.64369,31.64369,51.530544,-2.600333,51.52676254167297,-2.6130957380022624,977.9020109465139
32,31.48104,31.48104,51.530544,-2.600333,51.52664584865936,-2.613509787485392,1009.3422320973228
33,31.785292,31.785292,51.530544,-2.600333,51.5265266510346,-2.61392682796942,1041.0892591448862
34,31.716228,31.716228,51.530544,-2.600333,51.52640715515067,-2.6143425485683784,1072.7682493472764
35,31.890394,31.890394,51.530544,-2.600333,51.5262856264364,-2.6147595215315675,1104.622582433096
36,31.637442,31.637442,51.530544,-2.600333,51.526167253600036,-2.615174818201524,1136.2218511413294
37,31.59252,31.59252,51.530544,-2.600333,51.52605015938284,-2.615590337243577,1167.7743820519722
38,31.692219,31.692219,51.530544,-2.600333,51.52593186637627,-2.6160065602060834,1199.428246624978
39,31.950617,31.950617,51.530544,-2.600333,51.52581373257629,-2.616426996048432,1231.3382652425764
40,31.742357,31.742357,51.530544,-2.600333,51.52569886894802,-2.6168464819902137,1263.0339818664943
41,31.562885,31.562885,51.530544,-2.600343,51.52558353991646,-2.6172628018674264,1293.9283980680823
42,31.150587,31.150587,51.530537,-2.60036,51.52546999866757,-2.617673883411635,1323.6409174061575
43,30.994797,30.994797,51.530533,-2.600389,51.52535626232627,-2.6180823614530895,1352.5908567729668
44,31.298395,31.298395,51.53052,-2.600431,51.525242233726594,-2.6184954281618236,1380.6025665691725
45,31.378561,31.378561,51.530502,-2.600486,51.5251339729405,-2.6189137377081244,1407.620758625524
46,31.293337,31.293337,51.530487,-2.600543,51.525023803919545,-2.6193294200578925,1434.5817338869674
47,31.245043,31.245043,51.530476,-2.600645,51.52491491630654,-2.6197452162860855,1458.8581533820209
48,31.75783,31.75783,51.530464,-2.600714,51.524802010665084,-2.620166308200992,1485.6765739540087
49,31.830975,31.830975,51.53043,-2.600785,51.52468829377675,-2.6205879860389265,1511.4100114387104
50,32.137405,32.137405,51.530407,-2.600845,51.52457178926631,-2.6210125325113736,1538.6627778206357
51,31.850569,31.850569,51.530396,-2.600905,51.5244605277666,-2.6214362040098877,1566.1778860163722
52,32.034576,32.034576,51.530376,-2.600967,51.524349778479895,-2.6218631008992137,1593.325103606734
53,32.06534,32.06534,51.53036,-2.601018,51.524242602178525,-2.622292824697066,1621.3617783744842
54,32.450924,32.450924,51.53033,-2.601068,51.52414606128055,-2.6227349155009736,1649.0963146066
55,32.711876,32.711876,51.530323,-2.601102,51.52404550669042,-2.6231786999229105,1679.2038144110984
56,31.895252,31.895252,51.53032,-2.601136,51.52395465752774,-2.6236154427657685,1708.6081610656595
57,32.18967,32.18967,51.530304,-2.601168,51.52386971556995,-2.6240596939766325,1737.749271247729
58,31.728048,31.728048,51.530296,-2.601204,51.52379444887418,-2.6245015218191146,1766.4214928255396
59,31.486042,31.486042,51.530285,-2.601241,51.52371975627658,-2.6249399788864625,1794.6682323228558
