timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
21,12.77536,12.77536,47.2083,-1.626493,47.209363502628115,-1.6273648707741035,135.35857669318509
22,11.264387,11.264387,47.2083,-1.626493,47.209263214773685,-1.6273847137524888,126.52478787243581
23,10.914861,10.914861,47.2083,-1.626493,47.209166273389954,-1.6274063556365732,118.48453929958653
24,12.634581,12.634581,47.2083,-1.626493,47.20905388564681,-1.6274296715105165,109.69665521087387
25,13.197804,13.197804,47.2083,-1.626493,47.20893618048604,-1.6274505657621214,101.17400968103055
26,13.536364,13.536364,47.206966,-1.625634,47.20881547637124,-1.6274722447357528,248.14284329488572
27,14.984528,14.984528,47.206966,-1.625634,47.20868206214692,-1.627498579054378,237.17022026333802
28,14.651265,14.651265,47.206966,-1.625634,47.20855199302437,-1.627528181823534,227.09970022977367
29,11.941633,11.941633,47.206966,-1.625634,47.208445542722366,-1.6275477072719138,219.00631155975483
30,12.118395,12.118395,47.206966,-1.625634,47.20833756865907,-1.6275681258215267,211.2009084824296
31,12.555214,12.555214,47.206966,-1.625634,47.20822584568203,-1.6275908601681133,203.65573731346893
32,11.8964205,11.8964205,47.206966,-1.625634,47.208119780020496,-1.627610093005708,196.82996565241558
33,12.453026,12.453026,47.206966,-1.625634,47.20800886622152,-1.627631548819226,190.3054477811016
34,12.065296,12.065296,47.206966,-1.625634,47.20790135562297,-1.6276517669589046,184.5259264043435
35,11.603876,11.603876,47.205692,-1.624574,47.20779791616092,-1.6276707399168375,330.99493654162296
36,10.571207,10.571207,47.205692,-1.624574,47.207703723808606,-1.6276885097633307,324.64146308160775
37,9.505877,9.505877,47.205692,-1.624574,47.2076188724676,-1.6277026418601255,319.00399183554174
38,10.839006,10.839006,47.205692,-1.624574,47.207522264521344,-1.6277205205601477,312.91532269838507
39,11.588321,11.588321,47.205692,-1.624574,47.20741870874761,-1.6277361640575574,306.4717689672778
40,10.658454,10.658454,47.205692,-1.624574,47.20732337482223,-1.6277492341637685,300.73146672451276
41,11.349588,11.349588,47.205692,-1.624574,47.20722199922412,-1.6277652125204343,295.0549565901548
42,12.994469,12.994469,47.205692,-1.624574,47.20710592396354,-1.627783404049234,288.9583187495026
43,12.302037,12.302037,47.205692,-1.624574,47.2069961577339,-1.627802259019565,283.72656070618143
44,11.297667,11.297667,47.204407,-1.623487,47.20689544291614,-1.6278206721389117,428.6479944566491
45,10.148159,10.148159,47.204407,-1.623487,47.206804784142165,-1.6278347588079356,423.0366804322476
46,11.666967,11.666967,47.204407,-1.623487,47.20670067349954,-1.6278525024066002,416.89736560000296
47,12.096321,12.096321,47.204407,-1.623487,47.206592972493056,-1.6278737399587488,410.9733028304311
48,11.142416,11.142416,47.204407,-1.623487,47.20649356072713,-1.6278909132978472,405.5972794976635
49,12.33551,12.33551,47.204407,-1.623487,47.20638351954881,-1.6279101161659526,399.93566251030654
50,12.477105,12.477105,47.204407,-1.623487,47.206272228498385,-1.6279297032439473,394.52931824712255
51,11.810087,11.810087,47.204407,-1.623487,47.206166705559305,-1.627945853613284,389.54397370004557
52,13.202783,13.202783,47.204407,-1.623487,47.20604890152581,-1.6279660785799637,384.47587586151434
53,14.020706,14.020706,47.20312,-1.622372,47.20592369215304,-1.6279861563367755,526.3707710970351
54,12.224309,12.224309,47.20312,-1.622372,47.205814506994685,-1.6280034141152664,520.3379221683458
55,12.130802,12.130802,47.20312,-1.622372,47.20570643638157,-1.628024012314786,514.8026983762404
56,12.185509,12.185509,47.20312,-1.622372,47.205597647825165,-1.628041887956094,509.27941100822375
57,12.959349,12.959349,47.20312,-1.622372,47.20548190241556,-1.6280602514712557,503.61722190434557
58,13.042545,13.042545,47.20312,-1.622372,47.20536566299755,-1.6280818649838664,498.41202931478074
59,12.255986,12.255986,47.20312,-1.622372,47.205256268470265,-1.628100147618733,493.640972965257
