timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
19,7.7072306,7.7072306,51.53056,-2.60032,51.53018319559486,-2.601526672498531,93.39631913035679
20,7.9471674,7.9471674,51.530556,-2.60032,51.5301532544814,-2.601630849205198,101.13301034045874
21,7.733728,7.733728,51.530556,-2.60032,51.53012358248659,-2.6017318261741758,108.85699208997653
22,7.0214095,7.0214095,51.530552,-2.600326,51.53009675727946,-2.6018235887646477,115.30107341222778
23,6.8670425,6.8670425,51.530552,-2.600326,51.53007076801483,-2.601913518779948,122.15918390071765
24,7.4391875,7.4391875,51.530552,-2.600326,51.53004280747535,-2.6020110858096137,129.58839286496462
25,7.2100153,7.2100153,51.530544,-2.600333,51.53001520924613,-2.6021052734471675,135.96728565054406
26,7.109176,7.109176,51.530544,-2.600333,51.52998811839269,-2.602198235375735,143.0682268251353
27,7.063945,7.063945,51.530544,-2.600333,51.529962059073085,-2.6022912402354073,150.1223988179702
28,5.8410378,5.8410378,51.530544,-2.600333,51.529940918564634,-2.6023684357239625,155.95420724094055
29,7.144641,7.144641,51.530544,-2.600333,51.529915124547635,-2.6024629053284913,163.08759322124624
30,7.607772,7.607772,51.530544,-2.600333,51.52988758572264,-2.6025634471676407,170.68392504407555
31,6.9655695,6.9655695,51.530544,-2.600333,51.529861703267805,-2.6026550213188844,177.64090482317073
32,7.4403496,7.4403496,51.530544,-2.600333,51.529834123593155,-2.60275288602411,185.07202462488314
33,7.3424206,7.3424206,51.530544,-2.600333,51.529806588873576,-2.6028492293611656,192.40587831962566
34,7.937944,7.937944,51.530544,-2.600333,51.529776681420124,-2.602953283490689,200.33472974959773
35,8.007095,8.007095,51.530544,-2.600333,51.529746167780345,-2.6030579855319864,208.33285403426333
36,6.7650814,6.7650814,51.530544,-2.600333,51.52972085593992,-2.603146795789226,215.090019707249
37,6.171734,6.171734,51.530544,-2.600333,51.52969798108378,-2.603227975547139,221.25423783930563
38,7.15562,7.15562,51.530544,-2.600333,51.52967127232535,-2.603321959879674,228.401457617898
39,7.025878,7.025878,51.530544,-2.600333,51.529645294934525,-2.6034144204900516,235.41874482104691
40,5.8094893,5.8094893,51.530544,-2.600333,51.52962427258233,-2.6034912013083122,241.22012869873714
41,4.9456916,4.9456916,51.530544,-2.600343,51.52960620129969,-2.6035564414541414,245.53298108404846
42,4.535719,4.535719,51.530537,-2.60036,51.529589668988784,-2.6036163027683266,248.66761711774762
43,4.1438174,4.1438174,51.530533,-2.600389,51.52957446312579,-2.603670918760864,250.80091857183183
44,4.7930584,4.7930584,51.53052,-2.600431,51.529557000705296,-2.603734181949926,252.34336630809975
45,7.975238,7.975238,51.530502,-2.600486,51.52952948492731,-2.603840510417028,256.00816642544567
46,8.694235,8.694235,51.530487,-2.600543,51.529498876643345,-2.603956010687972,260.40942174652974
47,7.012093,7.012093,51.530476,-2.600645,51.52947443980448,-2.6040493339216044,260.5007025432779
48,5.866913,5.866913,51.530464,-2.600714,51.529453581717995,-2.6041271338532255,261.4729325526232
49,6.836103,6.836103,51.53043,-2.600785,51.52942915958303,-2.6042177037358307,262.24238154176794
50,9.5902405,9.5902405,51.530407,-2.600845,51.529394393046715,-2.6043444073909083,266.9770059206862
51,7.7621784,7.7621784,51.530396,-2.600905,51.52936727793871,-2.6044476696633,270.4465722842299
52,6.1069317,6.1069317,51.530376,-2.600967,51.529346165178566,-2.604529060191858,271.71484181314867
53,7.0420113,7.0420113,51.53036,-2.601018,51.52932262771522,-2.604623444099521,274.79017641591844
54,6.85647,6.85647,51.53033,-2.601068,51.529302229843566,-2.604716862721535,277.0771266185159
55,7.5542426,7.5542426,51.530323,-2.601102,51.52927900849816,-2.6048193586733346,282.1377463278073
56,7.8894463,7.8894463,51.53032,-2.601136,51.52925653651451,-2.6049274015643973,287.69700369409253
57,7.496543,7.496543,51.530304,-2.601168,51.52923675467077,-2.6050308737663994,292.38175211361903
58,6.7177234,6.7177234,51.530296,-2.601204,51.529220818586836,-2.6051244322189664,296.37999921747206
59,7.3564644,7.3564644,51.530285,-2.601241,51.52920336725288,-2.6052268864501897,300.8148133194629
