timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
45,31.339117,31.339117,47.204407,-1.623487,47.19882953432246,-1.6294394043065457,766.0641589894913
46,31.45994,31.45994,47.204407,-1.623487,47.198548800310284,-1.629487242671004,793.6076208126862
47,31.194166,31.194166,47.204407,-1.623487,47.198271059411624,-1.629542001959853,821.4442714255854
48,31.159653,31.159653,47.204407,-1.623487,47.19799305542205,-1.6295900194947135,849.259648589389
49,31.669554,31.669554,47.204407,-1.623487,47.19771054136786,-1.6296393120506367,877.7738264622876
50,31.059504,31.059504,47.204407,-1.623487,47.19743350236424,-1.6296880625793226,905.9527524921381
51,31.323938,31.323938,47.204407,-1.623487,47.197153623479075,-1.629730891128288,934.3585950641865
52,31.263952,31.263952,47.204407,-1.623487,47.19687466564256,-1.6297787753507105,963.0425715022938
53,30.991257,30.991257,47.20312,-1.622372,47.19659790384714,-1.6298231473900413,918.0686296223824
54,31.276934,31.276934,47.20312,-1.622372,47.196318544337764,-1.629867295122462,944.795630223951
55,31.23763,31.23763,47.20312,-1.622372,47.196040255245705,-1.6299203273777725,972.0892079975263
56,30.974339,30.974339,47.20312,-1.622372,47.19576372566869,-1.6299657571837471,999.1215246209769
57,31.48242,31.48242,47.20312,-1.622372,47.195482542895945,-1.6300103597917288,1026.7673667586048
58,31.476624,31.476624,47.20312,-1.622372,47.19520201296015,-1.6300625115899803,1054.879682622451
59,30.64335,30.64335,47.20312,-1.622372,47.1949284964275,-1.6301082144708556,1082.2555703091973
