timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
22,8.649924,8.649924,51.530552,-2.600326,51.52990835521719,-2.6024414735163153,162.90108556018933
23,8.64057,8.64057,51.530552,-2.600326,51.529875653795756,-2.6025546289749837,171.53034925250026
24,8.305148,8.305148,51.530552,-2.600326,51.52984443850225,-2.6026635528538042,179.8242567244509
25,8.282539,8.282539,51.530544,-2.600333,51.529812734905164,-2.602771750879013,187.2735416375752
26,8.189795,8.189795,51.530544,-2.600333,51.52978152615204,-2.60287884285311,195.45369332615948
27,8.13058,8.13058,51.530544,-2.600333,51.52975153195094,-2.6029858906904506,203.57263940355344
28,8.059466,8.059466,51.530544,-2.600333,51.52972236226842,-2.6030924045657065,211.61887336329005
29,8.544765,8.544765,51.530544,-2.600333,51.52969151343665,-2.6032053866943468,220.14965465221385
30,8.853279,8.853279,51.530544,-2.600333,51.52965946608978,-2.6033223881774896,228.98909871816392
31,8.424846,8.424846,51.530544,-2.600333,51.52962816130009,-2.6034331464189537,237.40327128586566
32,8.477354,8.477354,51.530544,-2.600333,51.52959673768697,-2.6035446505210835,245.86981463812188
33,8.558828,8.558828,51.530544,-2.600333,51.52956464133181,-2.6036569543283328,254.41846363668182
34,8.887497,8.887497,51.530544,-2.600333,51.52953115628789,-2.603773455005519,263.29562796523413
35,9.114174,9.114174,51.530544,-2.600333,51.52949642376539,-2.603892632737819,272.39953851289476
36,8.798101,8.798101,51.530544,-2.600333,51.529463505293904,-2.6040081313279577,281.18715462208564
37,8.506205,8.506205,51.530544,-2.600333,51.5294319779774,-2.604120016860179,289.6827600797987
38,8.701322,8.701322,51.530544,-2.600333,51.52939949980033,-2.6042343022908723,298.37368476547203
39,8.486637,8.486637,51.530544,-2.600333,51.52936812141735,-2.604345985836889,306.84970984333603
40,7.541211,7.541211,51.530544,-2.600333,51.529340832616306,-2.604445653262206,314.38007206935873
41,8.072248,8.072248,51.530544,-2.600343,51.52931133706833,-2.604552136122859,321.8156001572996
42,8.193125,8.193125,51.530537,-2.60036,51.52928147382317,-2.6046602662888763,328.60229209052994
43,8.298268,8.298268,51.530533,-2.600389,51.52925102307735,-2.604769637683905,334.88508557736185
44,8.966373,8.966373,51.53052,-2.600431,51.5292183561306,-2.6048879832790783,340.5950699022487
45,9.280339,9.280339,51.530502,-2.600486,51.52918633755522,-2.6050117108624904,345.56178724799497
46,9.209096,9.209096,51.530487,-2.600543,51.52915391668909,-2.6051340499848634,350.4768731176149
47,8.615967,8.615967,51.530476,-2.600645,51.529123890420145,-2.605248718142037,352.16927325365265
48,8.852011,8.852011,51.530464,-2.600714,51.52909241969435,-2.605366101942536,356.1207252588585
49,9.227894,9.227894,51.53043,-2.600785,51.52905945283154,-2.605488359116746,359.2795196483758
50,9.359352,9.359352,51.530407,-2.600845,51.529025523311645,-2.605612011333244,363.78343195136205
51,8.348825,8.348825,51.530396,-2.600905,51.528996358908095,-2.605723077023378,367.83870917903005
52,8.221148,8.221148,51.530376,-2.600967,51.52896793692387,-2.6058326440082973,371.2169270904918
53,9.193182,9.193182,51.53036,-2.601018,51.52893720931265,-2.6059558589819196,376.4377368110614
54,9.685263,9.685263,51.53033,-2.601068,51.52890839583546,-2.606087818462476,381.53526151531236
55,10.20751,10.20751,51.530323,-2.601102,51.52887701848534,-2.6062263127438987,389.2376612485395
56,9.981464,9.981464,51.53032,-2.601136,51.5288485876808,-2.606363003800781,396.8753431047569
57,10.579192,10.579192,51.530304,-2.601168,51.528820671356144,-2.6065090234407613,404.61285764167786
58,10.390126,10.390126,51.530296,-2.601204,51.52879602343384,-2.6066537265186445,412.2363392684574
59,9.595514,9.595514,51.530285,-2.601241,51.52877326052551,-2.606787362979887,418.8816816231076
