timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
29,1.9687917,1.9687917,51.530544,-2.600333,51.53036854632901,-2.6009273464000673,45.507555770901966
30,1.8139459,1.8139459,51.530544,-2.600333,51.53036198015704,-2.600951319157834,47.31877311550409
31,1.3965112,1.3965112,51.530544,-2.600333,51.53035679104249,-2.6009696788426018,48.71355812572166
32,1.4429437,1.4429437,51.530544,-2.600333,51.53035144238016,-2.6009886584339874,50.154703701832055
33,1.2010905,1.2010905,51.530544,-2.600333,51.530346938185865,-2.6010044186831087,51.35438648931556
34,1.6693097,1.6693097,51.530544,-2.600333,51.530340648798635,-2.6010263010035772,53.02177629932029
35,2.0791416,2.0791416,51.530544,-2.600333,51.530332725553606,-2.6010534885240184,55.09858540268101
36,1.6589087,1.6589087,51.530544,-2.600333,51.530326518675906,-2.6010752665337624,56.755542604369325
37,0.9545923,0.9545923,51.530544,-2.600333,51.53032298058406,-2.6010878229082866,57.70896308757159
38,0.33617875,0.33617875,51.530544,-2.600333,51.53032172577778,-2.6010922384542123,58.04474388020686
39,2.321429,2.321429,51.530544,-2.600333,51.53031314255598,-2.6011227889152,60.36330211734416
40,3.7003698,3.7003698,51.530544,-2.600333,51.5302997523121,-2.6011716953817503,64.05847305611739
41,6.7549834,6.7549834,51.530544,-2.600343,51.53027506997746,-2.601260803777378,70.17839132940802
42,4.2172503,4.2172503,51.530537,-2.60036,51.5302596984575,-2.6013164628386223,72.99494875016102
43,6.0235596,6.0235596,51.530533,-2.600389,51.53023759482402,-2.601395855218312,77.00569851196155
44,6.6529055,6.6529055,51.53052,-2.600431,51.53021335647282,-2.601483667657066,80.40535140374614
45,5.0550056,5.0550056,51.530502,-2.600486,51.530195915938364,-2.6015510636082353,81.15664514073377
46,5.0059977,5.0059977,51.530487,-2.600543,51.530178292191074,-2.6016175677411226,81.87585639125484
47,3.042716,3.042716,51.530476,-2.600645,51.53016768845828,-2.601658063543666,78.01434395480544
48,3.6046133,3.6046133,51.530464,-2.600714,51.53015487331374,-2.6017058643115525,76.74035896473619
49,4.872505,4.872505,51.53043,-2.600785,51.53013746617696,-2.6017704199543186,75.52932115014812
50,5.2879763,5.2879763,51.530407,-2.600845,51.53011829620731,-2.6018402843488917,75.96480365398806
51,3.5886197,3.5886197,51.530396,-2.600905,51.53010576031781,-2.601888025446577,75.2701799122542
52,4.4211726,4.4211726,51.530376,-2.600967,51.53009047552966,-2.60194694986751,74.85417287845861
53,4.4211545,4.4211545,51.53036,-2.601018,51.5300756981091,-2.6020062074637784,75.31471020118617
54,5.144293,5.144293,51.53033,-2.601068,51.53006039393315,-2.6020762990253754,75.91843302523851
55,6.206065,6.206065,51.530323,-2.601102,51.53004131681443,-2.60216050431017,79.63955568268386
56,5.6054926,5.6054926,51.53032,-2.601136,51.53002535035319,-2.6022372706314734,82.92672101613846
57,5.11288,5.11288,51.530304,-2.601168,51.530011858507855,-2.6023078431493523,85.2777826813055
58,5.0099144,5.0099144,51.530296,-2.601204,51.529999973764774,-2.6023776179514586,87.60392984997134
59,3.896696,3.896696,51.530285,-2.601241,51.52999072984797,-2.602431888564888,88.63996074013937
